ebay_id,ebay_title,price,tfidf_score
v1|336658011064|0,"78 RPM -- Clarence Ashley & Gwen Foster, Vocalion 02554, E-V+/V+ Country",50.00,0.3548
v1|158035629469|0,Dave Mason - It’s Like You Never Left Vinyl LP Record Album VG+ To EX,1.49,0.2678
v1|188575272132|0,"STEVE MILLER BAND on LP ""BRAVE NEW WORLD ""  rock",4.99,0.2184
v1|147405344137|0,"Steve Miller Band Fly Like an Eagle Capitol 12"" 33 RPM Black Vinyl LP Rock",0.99,0.2606
v1|287427110410|0,Guitar Wolf - Kung Fu Ramone LP vinyl Japanese garage rock,30.00,0.2333
v1|127948241395|0,Lee Morgan Quintet - Take Twelve Vinyl Me Please (VMP),15.99,0.4447
v1|358749448145|0,"The Doors -The Soft Parade 1976 SRC Reissue, Elektra #EKS-75005 VG+/VG+",9.00,0.3582
v1|267712410943|0,"The Beatles: Introducing...The Beatles, G+ vinyl and Sleeve, FREE SHIPPING",13.50,0.5323
v1|278138071623|0,JOHNNY HAMMOND SMITH QUARTET LP Mr. Wonderful Riverside 466 Mono,11.99,0.4939
v1|278138256621|0,RAMSEY LEWIS TRIO LP More Sounds Of Christmas Argo Stereo Exc.,11.99,0.3516
v1|198462854730|0,Felipe De La Rosa Flamenco Fever M&K Realtime RT-107 LP Vinyl Record ONLY VG,19.99,0.8395
v1|366511268805|0,RAMP Come Into Knowledge UMG LP VG+ 2018 reissue i,44.00,0.3755
v1|336663390977|0,TUCKY BUZZARD Buzzard 1974 VINYL LP Passport 98001 Bill Wyman,4.99,0.5623
v1|307026870557|0,"SALVADOR GARCIA - TAMBORAZO ZACATECANO - 1981 MEXICAN LP, BANDA",19.99,0.2742
v1|336663377815|0,FLEETWOOD MAC - TUSK - WARNER BROS 2 LP SET W/ORIGINAL SLEEVES - VG+,4.99,0.7016
v1|800251935027|0,Maytals - Monkey Man LP - Trojan UK VG++,82.00,0.4359
v1|178261284726|0,RICKY SEGALL & SEGALLS • Ricky Segall 1973 LP Shrink Partridge Family LISTEN EX,9.99,0.4746
v1|318508908386|0,MESSENGERS INCORPORATED Soulful Proclamation GUESTROOM LP VG+ 180g reissue i,8.00,0.3677
v1|358664072749|0,columbia 15522D Clarence Ashley LITTLE SADIE   Country 78 rpm E  1929   HEAR!,200.00,0.2372
v1|278138500448|0,LUCY ANN POLK LP Lucky Lucy Ann Mode 115 DG Mono Jazz Vocal MARTY PAICH NM,19.50,0.3103
v1|257594770823|0,Dan Seals Vinyl Record On The Front Line LP Country EMI America 1986 Made USA,2.92,0.2222
v1|358725609632|0,Lynyrd Skynyrd Band Gold & Platinum Vinyl LP Record MCA2-11008,7.80,0.2663
v1|127950591888|0,1973 ORIGINAL BUFFALO SPRINGFIELD SELF TITLED 2X DOUBLE VINYL RECORD LP GATEFOLD,9.99,0.3485
v1|800251934987|0,Gregory Isaacs - Cool Ruler LP - African Museum Jamaica OG Press DG VG++,15.50,0.3304
v1|287427779936|0,Kraftwerk -  Trans-Europe Express Vintage LP 1977 Capitol Records SW 11603 Vinyl,6.50,0.8253
v1|257593617783|0,"Black Sabbath – Black Sabbath, Vinyl record, VG+, FREE SHIPPING",21.50,0.8225
v1|336661884323|0,"Rolling Stones‎ Through The Past, Darkly Big Hits Vol. 2 Vinyl LP Gatefold NPS-3",4.99,0.5090
v1|307033251938|0,"Leonard Cohen Live In London Black Vinyl LP 12""",10.00,0.3485
v1|366505869635|0,LITTLE BEAVER When Was The Last Time CAT LP i,8.00,0.2854
v1|147409878329|0,The Guess Who  LP Wild One  Pickwick SPC-3246 Rock,2.99,0.2825
v1|147405611473|0,"LP   David Bowie  ""ChangesOneBowie""   in shrink w/ hype sticker",9.99,0.8185
v1|800248497881|0,LE PAMPLEMOUSSE Self Titled AVI AVL-6003 LP i,8.00,0.4113
v1|158036684958|0,AL JOLSON LAST PERFORMANCE IN KOREA 1950 ACETATE DISC RARE ONE OF A KIND?,99.99,0.2530
v1|398120921763|0,"Blues Brothers Made in America Atlantic Stereo 12"" Black Vinyl LP [Tested]",1.60,0.2843
v1|178267779598|0,Lot Of Elvis Albums,200.00,0.0000
v1|117269445223|0,unique collection LP's rock pop inc SEALED + Happy Days + rare Dick Clark items,3.45,0.2101
v1|366505878995|0,O'JAYS & THE MOMENTS O'Jays Meet The Moments STANG LP i,8.00,0.2888
v1|366511284487|0,DEXTER WANSEL Time Is Slipping Away PHILADELPHIA INTERNATIONAL LP i,8.00,0.5874
v1|147414087801|0,"Sex Pistols Vinyl Records - Sex Pistols Live, Never Trust a Hippy and more",9.99,0.3719
v1|257594769517|0,GEORGE BURNS I WISH I WAS EIGHTEEN AGAIN (VG+) SRM-1-5025 LP VINYL RECORD,2.35,0.3797
v1|287426123297|0,👀LYNYRD SKYNYRD PRONOUNCED~~~SOUNDS OF THE SOUTH YELLOW LABEL 1973 MCA-363 👀,5.50,0.3621
v1|178266645342|0,"The Jimi Hendrix Experience - ""Smash Hits"" - LP",5.00,0.5867
v1|398137563761|0,M’BAMINA Experimental | Killer! | Afro Funk | Disco | Dancefloor |  LP HEAR,9.99,0.3799
v1|227408793988|0,Lot Of 4 Rare Private Press Gospel LPs #13,9.99,0.4957
v1|206376992377|0,King Tubby - Meet Vivian Jackson (Yabby You) LP - Prophet Record Jamaica,16.50,0.2985
v1|800263133730|0,SLY & THE FAMILY STONE Greatest Hits EPIC EQ-30325 LP quadraphonic SHRINK i,11.50,0.3564
v1|127943469706|0,"ABBA 2 RECORD SET ""THE SINGLES"" THE FIRST TEN YEARS WITH INNERSLEEVE ON ATLANTIC",9.99,0.6243
v1|287426826544|0,Khalid American Teen (2017 Record) 2LP Vinyl Excellent,8.00,0.3955
v1|127948523166|0,Behemoth Opvs Contra Natvram Signed Picture Disc Vinyl LP,18.50,0.3191
v1|158036719212|0,80s metal vinyl records lot Quiet Riot Triumph Y&T Krokus Aldo Nova Vg+ & Up Vin,49.99,0.2596
v1|298471621093|0,The Gap Band - The Gap Band V Jammin' Vinyl LP Record 1983 Total Experience ,5.99,0.8961
v1|206376992332|0,Bob Marley & The Wailers - Burnin' LP - Island VG++,12.50,0.6276
v1|127948240198|0,Ice T The Iceberg Limited #744 Vinyl Lp,19.99,0.0000
v1|336666115532|0,"Simple Minds, “Once Upon a Time” LP 1985 A&M Records SP 5092 VG+/VG+ USA",6.00,0.2180
v1|198463278013|0,"Neil Diamond 5 Vintage LP Lot Rainbow, Jazz Singer, Heartlight & More VG",1.99,0.2382
v1|236906512122|0,Alice Cooper/Pretties For You - Warner Bros. Records WS 1840 LP VG+,5.50,0.5947
v1|206380181642|0,Elvis Presley - RCA Victor LP - Elvis Country - LSP-4460 TAN LABEL,4.99,0.4934
v1|236897097490|0,"78 RPM - The Goofus Five, Okeh 40687 ""Crazy Quilt"", E- Jazz",75.00,0.4394
v1|127948419436|0,Ice T RHYME PAYS VINYL LP YELLOW WAX ,19.99,0.3429
v1|358744966377|0,12 Assorted Vintage Vinyl Records,8.99,0.3462
v1|800248493295|0,CHAKA KHAN I Feel For You WARNER BROS LP VG+ i,8.00,0.5947
v1|327238673635|0,"lp genesis In Too Deep 12"" single picture disc",8.00,0.3433
v1|227405113966|0,Public Image Ltd The Flowers of Romance LP Record Vinyl BSK 3536 Warner Bros,1.25,0.5173
v1|257593671051|0,Lot of Misc Various Random Vinyl Halloween Paino Programm c,0.99,0.3883
v1|800263143135|0,WILD CHERRY Electrified Funk EPIC LP VG+ gatefold SHRINK i,8.00,0.3764
v1|358734933834|0,Billy Joel - Glass Houses LP (1980) White Label Promo,40.00,0.3350
v1|358735453950|0,Jazz LP Clifford Brown All Stars - S/T EMARCY,1.00,0.5832
v1|227408625731|0,Hüsker Dü – Flip Your Wig (1985) SST Records Original US Press SST 055 LP,12.50,0.6257
v1|800262823732|0,Ebony Pendant - Incantation Of Eschatological Mysticism LP,20.00,0.0000
v1|398137553003|0,BEMBEYA JAZZ NATIONAL La Continuite | Syliphone | Guitar | Psych | Afro LP HEAR,9.99,0.2514
v1|168500169511|0,The Teddy Bears - Sing!  w/ Phil Spector - Original 1st Pressing - 1959 Mono,23.38,0.2802
v1|366510874614|0,RICARDO RAY / BOBBY CRUZ - AGUZATE - LP ALEGRE USA - 1970,5.95,0.5682
v1|307026208938|0,JIM MORRISON THE DOORS AN AMERICAN PRAYER ALBUM 1978 WITH INNER BOOKLET !,11.50,0.4018
v1|318530594590|0,"Zella Day: Sweet Ophelia/1965 Clear Colored 7"" Vinyl Record 1/500 Kicker Limited",40.00,0.4069
v1|800248539441|0,SHUGGIE OTIS Inspiration Information EPIC LP i,16.26,0.4939
v1|398137597884|0,BEMBEYA JAZZ NATIONAL Authenticite 73 | Wild Guitar! | Psych | Afro LP HEAR,10.50,0.2630
v1|318520779623|0,GIL SCOTT-HERON & BRIAN JACKSON Winter In America STRATA-EAST LP gatefold i,10.00,0.9763
v1|127948274714|0,Elton John - S/T - EX/VG 1970 Pop Rock UNI-83090 GF 1ST Press,6.00,0.4175
v1|137465590507|0,33 -dbl. lp. - The Supremes - Greatest Hits - Motown MS 2- 663-2,2.00,0.3731
v1|227408628688|0,Husker Du Original Reflex 12 Track 45rpm EP 1983 with Insert near mint!,12.50,0.3444
v1|407036093317|0,"Blondie Dreaming 12"" Vinyl Single Promo 33 RPM Stereo Chrysalis CHS-14-PDJ",5.00,0.3714
v1|318508909948|0,MOMENTS Greatest Hits STANG 2XLP gatefold SEALED i,8.00,0.3983
v1|800251935021|0,King Tubby - Shalom Dub LP - Klik UK OG Press VG++,82.00,0.4142
v1|398120890492|0,"Roy Buchanan Second Album Polydor Stereo 12"" 33RPM Black Vinyl LP [Listed]",2.29,0.3597
v1|318521950334|0,LOT 2 Prince CLASSIC LP RECORD Purple Rain / 1999 DOUBLE A SIDE UK IMPORT VG,10.50,0.3390
v1|318508910309|0,MTUME In Search Of The Rainbow Seekers EPIC LP VG+ i,8.00,0.5157
v1|318508907151|0,CURTIS MAYFIELD Rapping CURTOM LP VG+ wlp i,8.00,0.9223
v1|800263697686|0,"In Concert 2015-2016 by Ben Folds (Record, 2016)",14.14,0.7364
v1|227408797981|0,HERBIE HANCOCK 2-LP The Best Of Blue Note Div. Of United Artists,11.99,0.5131
v1|336663409450|0,COUNTRY HANK WILLIAMS Luke The Drifter MGM D-119 10 INCH LP UK FLIPBACK CLEAN,19.99,0.4018
v1|800251934960|0,Burning Spear - Garvey's Ghost LP - Island UK VG++,45.00,0.3856
v1|298462211154|0,Tys Van Leer (Focus) Nice To Have Met You LP Columbia JC 35345 Promo,5.00,0.2791
v1|336663393443|0,Grateful Dead – From the Mars Hotel – 1974 Vinyl LP – GD 102 – Rock,9.00,0.3171
v1|278138296826|0,RUFUS HARLEY LP Bagpipe Blues Atlantic SD 3001 Exc. Stereo Orig.,11.99,0.4822
v1|236906525491|0,The Beach Boys Love You LP 1977 [Brother/Reprise MSK 2258]  USA press,6.50,0.9172
v1|227408767327|0,EDDIE LOCKJAW DAVIS & JOHNNY GRIFFIN QUARTET LP Griff & Lock Jazzland Stereo,11.99,0.6616
v1|227408949142|0,FRANK SINATRA LP Nice 'N' Easy Capitol SW 1417 Stereo Orig. Exc.,11.99,0.2498
v1|318508912661|0,ORIGINALS Communique SOUL S6-746S1 LP SEALED i,8.00,0.4035
v1|366505879106|0,O'JAYS Message In The Music PHILADELPHIA INTERNATIONAL LP VG+ wlp i,8.00,0.5819
v1|278138492698|0,LINDA LAWSON LP Introducing Chancellor CHLS-5010 Stereo Orig.,12.50,0.2950
v1|227404936994|0,EAGLES - THEIR GREATEST HITS - ASYLUM- NM,8.50,0.5100
v1|257559526590|0,Gennett TEST  State Street Ramblers PLEASURE MAD  -  jazz 1928 78rpm  E+,29.99,0.2393
v1|366505877929|0,"NITE-LITERS Morning, Noon & The Nite-Liters RCA LP SHRINK i",8.00,0.6298
v1|327238521221|0,"Music For The Boyfriend HE REALLY DIGS JAZZ, RARE BRUNSWICK  IMPORT, Britain 45",12.00,0.6079
v1|227404936994|0,EAGLES - THEIR GREATEST HITS - ASYLUM- NM,8.50,0.5100
v1|257559526590|0,Gennett TEST  State Street Ramblers PLEASURE MAD  -  jazz 1928 78rpm  E+,29.99,0.2393
v1|366505877929|0,"NITE-LITERS Morning, Noon & The Nite-Liters RCA LP SHRINK i",8.00,0.6298
v1|318520789852|0,SUPREMES I Hear A Symphony MOTOWN LP VG+ club edition SHRINK i,8.00,0.2286
v1|236906519319|0,"Elton John - Madman Across the Water Vinyl LP 1971 MCA-2016, VG",4.99,0.4085
v1|267712716372|0,IRON BUTTERFLY In-A-Gadda-Da-Vida Vinyl LP 1969,1.99,0.6838
v1|327233875132|0,"(Lot Of 12) Vinyl Records ""12 Inch"" For Crafts, Art Or Decoration!! RECORDS ONLY",13.11,0.3157
v1|127948234650|0,Cat Stevens - Catch A Bull At Four Advance Vinyl Test Pressing,24.50,0.2687
v1|366511279422|0,BILLY STEWART I Do Love You CHESS LP mono i,10.50,0.4372
v1|188571777387|0,JOHNNY LYTLE  Hot Sauce & The Loop on Tuba 2004,5.00,0.2945
v1|236906511868|0,Alice Cooper - Welcome To My Nightmare LP (Atlantic SD 18130 Vinyl Record),4.99,0.3838
v1|188577850395|0,Bobby Valentino - Vinyl LPs - RARE - Records Good+,75.00,0.4903
v1|158038308051|0,Joy Division Closer lp 1981 release on Factory Records Factus VI,22.01,0.3704
v1|307032888393|0,1980's Rock LP  The Allman Brothers Band  Brothers Of The Road,3.00,0.5184
v1|178267366352|0,"Frank Sinatra The Sinatra Christmas Album Vinyl LP Capitol Holiday 12"" 33 RPM VG",6.00,0.3556
v1|227408783588|0,Lot Of 4 Rare Private Press Gospel LPs #7,9.99,0.6948
v1|358736871471|0,Skylark S/T CAPITOL RECORDS ORIGINAL 1972 LP ST-11048 EX SHRINK,6.99,0.4065
v1|800263123362|0,RIMSHOTS Down To Earth STANG LP VG+ wlp i,8.00,0.5063
v1|336666754790|0,KISS Double Platinum 2LP Gatefold Vinyl Record NBLP-7100 1978,3.25,0.2812
v1|800261458736|0,"Vintage 1972 PROCUL HARUM ""LIVE"" Vinyl LP Record Album ~ A&M SP 4335 ~No Reserve",5.00,0.2782
v1|188578144377|0,"OPENED- ARISTA/BMG RECORDS- ROGER McGUINN ""Back From Rio"" VINYL LP",8.00,0.3389
v1|318520780473|0,NINA SIMONE Emergency Ward! RCA LP i,8.00,0.7191
v1|227408821762|0,Just Jazz! V/A LP BILLIE HOLIDAY JOHN COLTRANE PAUL CHAMBERS LESTER YOUNG ERROLL,11.99,0.2757
v1|117279130477|0,Vinyl.Vintage.Lot of total-35Lp.Rock/Jazz/Pop..,29.99,0.1944
v1|267712861461|0,JULY self-titled Epic 1968 RARE PSYCH White Label Radio Promo WLP  Vinyl MONO OG,799.99,0.3489
v1|287425935900|0,Erasure Wonderland Vinyl LP 1-25354 1986 Synth-Pop VG,8.00,0.4277
v1|800251934953|0,Bob Marley & The Wailers - Confrontation LP - Tuff Gong/Island VG+,8.00,0.7228
v1|178266820260|0,Peter Gabriel–Peter Gabriel (Melt)–1980 Geffen–GHSP 2035 Vinyl LP VG+,15.00,0.4331
v1|236897097490|0,"78 RPM - The Goofus Five, Okeh 40687 ""Crazy Quilt"", E- Jazz",75.00,0.4394
v1|800262044114|0,Pet Shop Boys Please LP,5.95,0.5296
v1|137469606474|0,Quincy Jones - Walking In Space (VINYL) - JAZZ / USED *VERY GOOD*,8.99,0.3212
v1|267712410942|0,Neil Young With Crazy Horse: Everybody Knows This Is Nowhere NEAR MINT FREE SHIP,15.00,0.6314
v1|377304762810|0,The Move Shazam LP NM A&M (1970) Roy Wood,25.00,0.3662
v1|398137590469|0,GNONNAS PEDRO Vol 4 | Bomb! | Benin |  Afro | Salsa | Latin | LP HEAR,9.99,0.1967
v1|307033380223|0,"VMP Anthology The Story of CADET Records SEALED, NEAR MINT!!",249.99,0.3994
v1|147405776008|0,"The Best of Grand Ole Opry Columbia Special Products CSM 1047 12"" LP 33RPM",2.62,0.3266
v1|336663395483|0,"The Beatles White Album 2LP 12"" Black Vinyl LP Stereo Apple SWBO-101 VG+",6.50,0.5959
v1|158039543612|0,COIL Astral Disaster Red Vinyl LP LOCI14 1/100 Art Piece By Jhon/John Balance ,555.00,0.4446
v1|318521555294|0,LOT 4 HEAVY METAL ROCK RECORD 2VG KISS LP/1 SCORPIONS LP 1 TWISTED SISTER LP VG+,30.00,0.3885
v1|298463923419|0,Loveship – Loveship LP Funk Soul OG Rare,94.00,0.5501
v1|257594996432|0,The Phlorescent Leech and Eddie 1972 LP,4.99,0.4752
v1|398120534399|0,A Treasury of Great Original Hits LP Dunhill vg Steppenwolf Grassroots Three Dog,5.00,0.2913
v1|307032646536|0,Tony Rice & Norman Blake Rounder 0233 M-,21.50,0.3126
v1|117275930870|0,"David Bowie – Day-In Day-Out (Extended Dub Mix) RARE 12"" vinyl single '87",4.00,0.4448
v1|318511729040|0,Dennis Brown - No Man Is An Island LP - Studio One Jamaica DG,8.00,0.5392
v1|127948436349|0,MF DOOM OPERATION DOOMS DAY VINYL LP,19.99,0.5735
v1|178267678858|0,RARE-1992-BIZARRE INC-ENERGIQUE-ORIGINAL US PRESSING-SINGLE VINYL LP-SWEET VINYL,14.99,0.3547
v1|800263317025|0,"Modem Wannado Glasgow Underground GU102a 12"" Vinyl Record Electronic Black",5.00,0.2935
v1|800262825103|0,At The Gates - At War With Reality LP,25.00,0.4745
v1|366511254506|0,EXUMA DO WAH NANNY LP GATEFOLD KAMA SUTRA 1971 ROCK FUNK VG+ VINYL,3.25,0.5890
v1|188578292356|0,"JOHN LENNON on LP "" JOHN LENNON / PLASTIC ONO BAND "" rock pop",9.99,0.2678
v1|278145166233|0,"The Feelies - The Good Earth 12"" Vinyl Record",28.99,0.7122
v1|318520943751|0,WILSHIRE NEW UNIVERSE 2003 promo original  US vinyl LP,5.00,0.3003
v1|398128459335|0,Primitivo Y Su Combo En Washington Montilla FM 221 Vinyl LP Latin,9.99,0.3372
v1|206376992351|0,Desmond Dekker & The Aces - Israelites LP - Uni OG Press VG+ PROMO,43.50,0.4534
v1|188587116921|0,"Misfits – Evilive - OOP 1983 – Black Flag, Danzig, Samhain, Necros, Minor Threat",55.00,0.6388
v1|127948256496|0,Spyro Gyra - S/T -  NM/NM 1977 RE Jazz Fusion MCA-37149 Sleeve ,4.99,0.5046
v1|318511729002|0,Johnny Clarke - Authorized Version LP - Virgin UK OG Press Mono VG+,8.00,0.2732
v1|398137554989|0,BEBE MANGA | Killer! | Synth | Afro Disco | Synth | Dancefloor | LP HEAR,9.99,0.4642
v1|198463607622|0,PETER GABRIEL LP  So  1986 Geffen  vinyl,11.50,0.3172
v1|800251934978|0,Don Carlos - Day To Day Living LP - Greensleeves Canada VG++,8.00,0.3974
v1|800251934979|0,Dry Bread & The Goombay Rockers - Calypso Getaway LP - GT Bahamas VG+ Shrink,8.00,0.2671
v1|257590580020|0,"Funk Soul Gospel 45 - The Waller Bros Of Tarboro, NC - Do Right - R.L.W HEAR",8.25,0.3562
v1|358735438193|0,"Rainbow Self-Titled and Rising 12"" Black Vinyl Rock LP  Two Album Set",15.50,0.4043
v1|227408760164|0,"BOOT ROCKABILLY HAROLD SHUTTERS & ROCATS  ON GOLDENROD  LABEL 45 RPM  7"" RECORD",3.00,0.6726
v1|318508900040|0,LORD ECHO Rarities SOUNDWAY LP VG+ textured cover with insert and obi SHRINK i,8.00,0.3313
v1|137464826913|0,Alabama “Roll On” Vinyl VG+,4.99,0.3648
v1|147404911243|0,DARKWAVE 2 VINYL LOT VNV NATION & BOY HARSHER,40.00,0.4042
v1|206376992381|0,Luis Gasca - For Those Who Chant LP - Blue Thumb,10.50,0.4632
v1|318508913003|0,SHUGGIE OTIS Freedom Flight EPIC LP i,16.00,0.4087
v1|336663409450|0,COUNTRY HANK WILLIAMS Luke The Drifter MGM D-119 10 INCH LP UK FLIPBACK CLEAN,19.99,0.4018
v1|336663380085|0,"David Bowie - Pin Ups LP - RCA Victor AYL1-4653 Black Label, VG+",5.50,0.6012
v1|206380340859|0,"500 Degreez by Lil Wayne (Record, 2002)",0.99,0.3807
v1|117275086944|0,Cal Tjader Demasiado Caliente Used Vinyl,12.00,0.6472
v1|318508876319|0,LAKESIDE Shot Of Love SOLAR LP VG+ i,8.00,0.2872
v1|366510871587|0,Billy Idol Whiplash Smile LP,5.95,0.2796
v1|188485950499|0,The Persuasions - Street Corner Symphony - Capitol ST-872 LP Vinyl Record - NM,0.99,0.6219
v1|366511278133|0,SLICKAPHONIC Self Titled ALBINA MUSIC TRUST AMT-003 LP VG+ with insert i,8.00,0.4000
v1|227408628688|0,Husker Du Original Reflex 12 Track 45rpm EP 1983 with Insert near mint!,12.50,0.3444
v1|327233856474|0,JAZZ - AHMAD JAMAL - JAMAL PLAYS JAMAL - 20TH CENTURY - NM SHRINK,36.00,0.5603
v1|318521950334|0,LOT 2 Prince CLASSIC LP RECORD Purple Rain / 1999 DOUBLE A SIDE UK IMPORT VG,10.50,0.3390
v1|318508906591|0,MARTIN CIRCUS Self Titled PRELUDE PRL-12167 LP VG+ wlp i,8.00,0.3550
v1|327210009811|0,THE  BUTTERFIELD BLUES BAND -THE  RESURRECTION OF PIGBOY CRABSHAW - VG++ VINYL,5.99,0.8140
v1|800260019246|0,THE BODYGUARD LP Movie Soundtrack  Whitney Houston 1992 Arista Lavender vinyl,15.00,0.3339
v1|318508913554|0,PAGES Self Titled EPIC JE-35459 LP VG++ wlp with promo insert i,21.50,0.4530
v1|358736162268|0,George Strait LP Something Special MINT,10.00,0.2861
v1|278145791199|0,The Police Zenyatta Mondatta LP Vinyl Record-Original New Wave 1st Press Sting,9.99,0.4279
v1|307033307488|0,FLEETWOOD MAC HEROES ARE HARD TO FIND VINYL LP RECORD,5.00,0.6677
v1|188560413620|0,Squeezebox Pete - Dollar Princess - VICTOR 80335 E+,19.99,0.4247
v1|236904840089|0,"Bob Dylan Bob Dylan's Greatest Hits 12"" Black Vinyl LP Stereo Columbia",4.99,0.4561
v1|236900171253|0,"78 RPM  Hill Billies, Vocalion 5021 Going Down The Road Feeling Bad, EE- Country",60.00,0.2269
v1|198463716173|0,CYNDI LAUPER LP She's So Unusual 1983 Portrait  vinyl,8.00,0.4451
v1|318520769511|0,REAL THING Self Titled UNITED ARTISTS UA-LA676-G LP SEALED i,8.00,0.4221
v1|407035880668|0,"ROLF KUHN QUARTET-STREAMLINE-VANGUARD 8510, RONNELL BRIGHT",24.98,0.2848
v1|318520782863|0,SLAVE Bad Enuff COTILLION LP VG+ i,8.00,0.3087
v1|227408718848|0,BARNEY KESSEL LP Easy Like Volume 1 Contemporary DG Mono,11.99,0.8016
v1|236906515548|0,Brazil's Brilliant Joao Gilberto Capitol ST 10280  Bossa Nova Sound EX LP,4.99,0.2061
v1|377304694326|0,Cheech & Chong Up In Smoke Movie Soundtrack LP,3.00,0.3216
v1|117275915916|0,Sly & Robbie-vinyl ,10.00,0.4018
v1|800262915744|0,"Liquid Art Magnetic North aa HK023 12"" Vinyl Record Black Paper Sleeve",4.00,0.3000
v1|398137532832|0,OZZIDDI For Sale | Nigeria | Afrobeat | Afro Funk |  LP HEAR,9.99,0.3794
v1|366511284324|0,DEXTER WANSEL Life On Mars PHILADELPHIA INTERNATIONAL LP VG+ wlp i,17.50,0.5814
v1|366505882694|0,PEACE ORCHESTRA Self Titled G-STONE LC-4607 2XLP VG++ band-aid gatefold i,77.00,0.3161
v1|800251934999|0,Horace Andy - Pure Ranking LP - Clocktower OG Press VG++,16.50,0.5388
v1|178250857451|0,RARE LOT VINYL LP's country rock rockabilly bluegrass ALL VG++ TO NEAR MINT,2.45,0.3023
v1|358735708036|0,lp  chicago VIII  poster included,6.50,0.2408
v1|278138110775|0,LEE MORGAN LP Sidewinder Blue Note 84157 Div. Of Liberty,14.50,0.7974
v1|318520779596|0,GIL SCOTT-HERON & BRIAN JACKSON Midnight Band ARISTA LP gatefold i,8.00,0.5494
v1|147405318629|0,ELVIS PRESLEY 4LP NL89797 64 FILM HITS METAL CANISTER +MAXI SINGLE & POSTER NMMT,36.00,0.2602
v1|366511280125|0,SUGARHILL GANG Self Titled SUGAR HILL SH-245 LP gatefold i,8.00,0.2893
v1|227408433457|0,"The S.O.B. Sounds Of Broadcasting 12"" Black Vinyl LP Stereo Tanner 6022",15.00,0.4283
v1|257594416542|0,THE CANDYMEN - SELF-TITLED (original ABC label) Signatures,4.25,0.3188
v1|168499497183|0,"Front 242 Headhunter /Welcome To Paradise NEW 12"" Single Vinyl Wax Trax 053 1988",22.00,0.3143
v1|398137591176|0,THREE POINTS Ha C’est Bon! | Afro Disco | Piano | Dancefloor |  LP HEAR,9.99,0.2223
v1|227408879317|0,Sparks – On Tour EP EPPR516 Vinyl 1983 Cool Places Jane Wiedlin NM!,25.00,0.3299
v1|366505878681|0,OHIO PLAYERS Best Of The Early Years Vol. 1 WESTBOUND WB-304 LP SEALED i,8.00,0.3349
v1|358725357671|0,"TWICE CHAEYEONG ""Lil Fantasy"" Vol. 1 Avocado Pit Vinyl LP BRAND NEW SEALED! KPOP",9.99,0.3283
v1|147403976821|0,Etta James At Last/I Just Want To Make Love To You 45 RPM RARE,5.00,0.5587
v1|178267707103|0,WEATHER REPORT BRAND X JAZZ FUSION FUNK LOT PROG ROCK,25.00,0.3641
v1|800248530750|0,MODULATIONS It's Rough Out Here BUDDAH LP reissue SHRINK i,8.00,0.5592
v1|800251934970|0,Cachao Y Su Orquesta - Jam Session With Feeling LP - Maype VG+ Shrink,9.00,0.4743
v1|398120567508|0,"Springboard Rock Guitar Greats Vol 2 Stereo 12"" Vinyl LP SPB-4061 [Tested]",3.44,0.2419
v1|366511582737|0,"PATTY DUKE, UNITED ARTISTS PROMO LABEL #915 OBSCURE 45 RECORD",2.99,0.3327
v1|366511057479|0,"Randy Newman Retrospect 12"" Black Vinyl Compilation LP 33 RPM Warner 600137",15.99,0.3741
v1|206376992382|0,Los Papines - Oye Men Listen...Guaguanco! LP - Bravo VG+,8.00,0.4350
v1|298440077699|0,HOT Hawaiian THREE jACKS Okeh 41102 Chili Blues/Spanish Shawl V++,66.00,0.3186
v1|336662555693|0,Christian Religious Faith Lp Record Lot Of 12 Lps Records Various Artists Lot 4,19.99,0.3266
v1|398120896266|0,"Grand Funk Railroad Good Singin' Good Playin' MCA 12"" 33RPM Vinyl LP [Tested]",1.20,0.4644
