ebay_id,ebay_title,price,keeper_score
v1|147478327192|0,MIDGE URE / ULTRAVOX 2 VINYL LOT  THE GIFT /LAMENT,15.00,0.2062
v1|267743484346|0,Headz 2A Mo Wax – MW061LP  4 X LP Boxset,250.00,0.2061
v1|257651848989|0,Headz 2B Mo Wax – MW062LP  4 x LP Boxset,250.00,0.2061
v1|366574674572|0,Fates Warning Awaken the Guardian OG LP on Metal Blade 1986,14.50,0.2060
v1|366577518261|0,WES MONTGOMERY California Dreaming VERVE LP mono gatefold o,14.26,0.2059
v1|398243407588|0,HANK MOBLEY SECOND MESSAGE   1973 Fantasy Prestige,25.00,0.2058
v1|267745736662|0,33 LP ~BOBBY VEE: ~self titled~ 1961 Liberty (VG+/VG+,8.99,0.2057
v1|128007628009|0,"Dire Straits ""Love Over Gold"" 1982 US 1st Press MASTERDISK BK SLM 1-23728 VG+",19.99,0.2056
v1|198542896060|0,Presenting Ceasar calypso soul disco Trinidad Tobago VG+++,10.00,0.2056
v1|158150285735|0,"Kanye West ""College Dropout"" Rap Hip Hop 2xLP Roc-A-Fella Promo w/ Insert OG",11.50,0.2056
v1|377389475267|0,VTG 1960s Alfred E. Neuman It's a Gas Carboard Insert Record Mad Magazine - VG,7.49,0.2056
v1|358864280497|0,Ozzy Osbourne Randy Rhoads Tribute 2LP VINYL  1987 35AP 3344~5 w/OBI Japan OBI,125.00,0.2054
v1|188734680086|0,STEVE KHAN - ARROWS Vinyl LP RECORD 1979 White Label Album JAZZ Rock JC 36129 NM,9.88,0.2053
v1|358885573655|0,Herbie Mann Et Tu Flute Verve V6-8221 double LP gatefold cover VG+,7.99,0.2052
v1|287494972116|0,RONNIE DYSON BRAND NEW DAY  R&B SOUL  12' LP 33RPM VG++,1.99,0.2052
v1|178368113068|0,"Ultravox - Rage In Eden LP , M- M-record, and cover ,",10.00,0.2051
v1|188718148705|0,Juanita Y Maria Mendoza - Me Importa Madre - AZTECA 5052 E+,19.99,0.2049
v1|407117477950|0,"Lords Of The Underground ""What I'm After"" Rap 12"" Pendulum Test Pressing HEAR",7.99,0.2048
v1|128008711361|0,Pink Floyd Animals Vinyl OG 1977 France Pink Vinyl Disque Rose Ltd JEM Import NM,288.00,0.2046
v1|198542830749|0,PURE HELL Noise Addiction Lp RARE OOP KBD Death Bad Brains Afropunk,29.99,0.2045
v1|117334956755|0,The Roots Things Fall Apart (2014) Vinyl Album 2LP Music On Vinyl *,17.50,0.2044
v1|158147121657|0," Stan Getz & Albert Dailey ‎– Poetry 1984 Jazz LP Vinyl Record Album ",7.99,0.2044
v1|236985590233|0,Bobby Orlando The Fem-spies Agent Of Love 12” Single HiNRG,29.99,0.2043
v1|117336537627|0,"The Mathis Singers -How Long, Not Long- Modern Soul Gospel Boogie LP  - Hear",9.99,0.2042
v1|206457726619|0,"Jammin Gerald - Factory Trax 12"" - Dance Mania - House VG+ HEAR",17.50,0.2042
v1|336721987498|0,STYX The Grand Illusion Vinyl LP Original Pressing,5.00,0.2041
v1|287499744212|0,"RICHARD TORRANCE - BAREBACK LP RARE 1977 US CAPITOL PROMO, STILL SEALED",7.99,0.2040
v1|318672012660|0,Black Taffy - Elder Mantis LP - Leaving VG++,10.50,0.2040
v1|398243539112|0,The System - Don't Disturb This Groove Album Vinyl Record,10.00,0.2039
v1|128007506689|0,THE RIGHTEOUS BROTHERS:Soul & Inspiration Verve V6-5001 LP 1966 VG-/VG-,6.00,0.2036
v1|128011270889|0,ORIG 1963 The Marvelettes Recorded Live On Stage Tamla 243 COVER M- RECORD VG++,34.99,0.2035
v1|800443916402|0,"Starshine - All I Need Is You 12"" - Prelude - Modern Soul Boogie HEAR",26.00,0.2035
v1|267747825938|0,"2000’s LP RECORD COLLECTION (8) JANET JACKSON, SWITCHFOOT, SOME NIGHTS & More",48.00,0.2035
v1|188734670736|0,"RICK SPRINGFIELD - CELEBRATE YOUTH 12"" Vinyl 1985 RECORD Dance & Dub MIX EX+",9.88,0.2034
v1|198543019680|0,"APACHE - GANGSTA BITCH - Vinyl 12"" Single 1992 Tommy Boy US Promo!!",7.98,0.2031
v1|800440138249|0,OSCAR PETERSON TRIO + One Clark Terry MERCURY LP mono promo o,8.00,0.2030
v1|318672012713|0,"Divine Beings - Wreckyard 12"" - Master Jam - Random Rap VG+ HEAR",35.56,0.2029
v1|227459649411|0,The Night Creeper by Uncle Acid / Deadbeats Rise Above 2015 Purple Vinyl 2LP,42.00,0.2029
v1|358878905887|0,"Future 2000 ""Who Cares"" Sweet Soul/Funk 45 Tobin mp3",48.00,0.2027
v1|236981207130|0,MARVIN GAYE Moods Of... TAMLA LP mono Mint Plus record,14.99,0.2026
v1|287499610640|0,Isaac Hayes - Hot Buttered Soul LP Record ENTERPRISE - ROUGH SHAPE,4.99,0.2026
v1|366577524949|0,BILL EVANS The Paris Concert - Edition Two ELEKTRA/MUSICIAN LP VG+ o,9.00,0.2025
v1|318664077213|0,Jeff Mills - Shifty Disco EP - Luxus Platten - Rare House VG+ TEST PRESS,16.50,0.2025
v1|257651960249|0,"RONNIE DYSON All Over Your Face COTILLION 12"" VG+/VG++ modern soul boogie HEAR",5.00,0.2024
v1|236980781405|0,Thai Disco Funk Grail Don Sonrabiab LP ดอน สอนระเบียบ – ดิสโก้นานาชาติ Amigo...,90.00,0.2022
v1|318668859807|0,"Rod Stewart vinyl lot used VG Dull, First, Atlantic Crossing, Smiler",19.99,0.2019
v1|800454443679|0,Curtis Mayfield - Curtis LP - Curtom,15.00,0.2019
v1|168584096195|0,Michael Olmstead Gogo The Blue Gorilla Show ORIG 1978 Vinyl Record LP INSERT VG(,15.00,0.2017
v1|800443916412|0,"Terri Gonzalez - How Good It Is 12"" - Eastbourne - Boogie Funk HEAR",8.50,0.2016
v1|267743452644|0,RARE Hillbilly Texas BLUES 78 SONNY HALL And His MOONSHINERS on Macy’s 118 VG+,9.99,0.2016
v1|257622665112|0,Columbia 14109D Bessie Smith NEW GULF COAST BLUES  1926 E,24.99,0.2013
v1|398251096317|0,SUGARHILL GANG st | Funk | Boogie | Disco | Jam! | Passion Play | LP HEAR,9.99,0.2012
v1|318661016560|0,TEDDY EDWARDS Feelin's MUSE LP VG++ SHRINK o,29.88,0.2011
v1|147478976558|0,Beg For Death - MMXXIII Vinyl Wax Vessel Signature /50,100.00,0.2010
v1|257651953874|0,"ROBIN S Show Me Love BIG BEAT 12"" NM house 1993",15.50,0.2009
v1|407115056661|0,Rare Country EP - Tommy Collins - Light Of The Lord - Capitol # EAP1-1125,9.99,0.2009
v1|307102670824|0,CHARLEY STRAIGHT: What A Man/Hi-Diddle-Diddle - Brunswick 3136 HOT E- 78,9.00,0.2008
v1|257651650829|0,"MC LYTE Ruffneck FPM 12"" NM",5.00,0.2006
v1|267743295296|0,LEONARD BERNSTEIN MAHLER DAS LIED VON DER ERDE Vienna Phil LP OS 26005,4.99,0.2005
v1|318661008818|0,PAUL QUINICHETTE On The Sunny Side PRESTIGE OJC-076 LP VG+ o,8.50,0.2005
v1|257657194920|0,Bob Geldof Deep in the Heart of Nowhere 1986 Vinyl EX/NM,4.44,0.2003
v1|168583649949|0,"LP.. ,Decca,""A Portrait of Patsy Cline""US,LP,mono, 1964, N.Mint",8.00,0.2002
v1|336721947073|0,LP Jean Carn SELF-TITLED ON PHILADELPHIA LABEL OG (1976) MINT-,19.95,0.2002
v1|327288688185|0,STEALING LOVE s/t SCORPIO ISLAND DISCO FUNK BOOGIE - SEALED,5.99,0.2001
v1|318664077318|0,"Splash - When We Touch 12"" - The Hive Canada - Disco Funk HEAR",112.50,0.2001
v1|366573874263|0,Opkectpa A Kophiehko - Tahok 3 Ykpaihcbknx Nicehb-Part 1&2 - OKEH 15591 E+,19.99,0.2000
v1|158150146529|0,"Emanon ""I Came Back To Party"" Bounce Rap 12"" Nu Groove SEALED",7.99,0.1999
v1|236980263535|0,AC/DC – Dirty Deeds Done Dirt Cheap 1976 LP Atlantic K 50323 VG+/VG UK Import,10.50,0.1999
v1|236980295488|0,"Iron Maiden Piece of Mind LP 12"" Black Vinyl 1983 Capitol ST-12274 VG",12.50,0.1999
v1|267742615158|0,TCU Texas Christian University SOUTHERN EXPOSURE 1984-85 Jazz Ensemble RARE!,40.00,0.1998
v1|336722308825|0,RAUL GALLIMORE - ROBERTO BLADES Dejala que suene Radio Bemba FANIA LP Salsa M-,19.95,0.1997
v1|336722151603|0,LP SAOCO Siempre Seré Guajiro Guaracha Salsa Son MERICANA XMX-144  Puert Rico M-,24.95,0.1996
v1|257651762829|0,"NIGHTCRAWLERS Push The Feeling On FFRR 12"" VG+ UK house",7.50,0.1994
v1|257658030353|0,"TECHNIQUES & RANKING TREVOR Love Is Not A Gamble HIGH NOTE 12"" VG+ reggae HEAR",5.00,0.1993
v1|128007779280|0,THE CLASH Self Titled 1979 1st Pressing USA Epic JE 36060 NM-,30.00,0.1992
v1|800443916330|0,"Mark IV - If You Can't Tell Me Something Good 12"" - Brite Lite - Boogie OG HEAR",404.00,0.1991
v1|336722747637|0,4 Lp Lot - 5th Dimension Chi-Lites Rufus Fest Chaka Khan Faith Hope Charity VG,9.99,0.1991
v1|158147243957|0,"Soul / Funk Lot - Brick, BT Express, Bar-kays, Mass Production VG 4 Vinyl",15.00,0.1990
v1|158147243957|0,"Soul / Funk Lot - Brick, BT Express, Bar-kays, Mass Production VG 4 Vinyl",15.00,0.1990
v1|287499388458|0,Cypress Hill III Temples Of Boom DJ Only Edited/Clean Double Vinyl 2LP Promo '95,9.99,0.1989
v1|307103220496|0,MICKEY & LARRY AND EXCITERS 45 REAPER OF RAIN Northern Soul R&B Doowop Funk  EX,7.99,0.1989
v1|327288284609|0,"Gang Of Four Entertainment original BSK 3446 LP 1979, US, Inner Sleeve Only",13.13,0.1988
v1|407102671163|0,NATURAL ITES Picture On The Wall  ROOTS REGGAE LP UK SHRINK CSA  CSLP 18 MINT,17.50,0.1986
v1|800440110474|0,PEE WEE RUSSELL/COLEMAN HAWKINS Jazz Reunion CANDID LP VG+ reissue matte cover o,8.00,0.1986
v1|800440146873|0,IDRIS MUHAMMAD Boogie To The Top KUDU LP VG+/VG++ SHRINK o,13.50,0.1986
v1|147480745392|0,Johnny Bush Whiskey River/There Stands the Glass RCA Promo Stereo LP LSP-4817,1.86,0.1985
v1|198542410319|0,And Me.. Im Ed McMahon Vinyl,6.99,0.1985
v1|188710056291|0,Big Joe - Rootin' Ground Hog - BLUEBIRD 7065 V+,19.99,0.1985
v1|168589136032|0,SOUL Radiants I'm Glad I'm The Loser / Hold On Chess 2037 1968 NM PROMO,5.00,0.1984
v1|407117199496|0,"Dead Prez ""Let's Get Free"" Rap Hip Hop 2xLP Get On Down/Loud Reissue",7.99,0.1984
v1|128002428589|0,"MATHEW WILDER ALBUM ""I DON'T SPEAK THE LANGUAGE"" 1983 CBS (FZ 39112) - RARE",9.99,0.1984
v1|168584008547|0,311 Grassroots Green Vinyl LP 1st Press RSD 2011 Limited Edition #0065/1000 RARE,124.99,0.1983
v1|198543080568|0,"COMMON SENSE - BREAKER 1/9 - Vinyl 12"" Single 1992 US Promo - Early Common!!",7.98,0.1982
v1|377377351858|0,Rare Scorpions Double album Humanity 2 vinyl LPs released 2007 NM Condition,202.02,0.1982
v1|336722315556|0,IRON MAIDEN Piece Of Mind 1983 1st PRESS **SHRINK/MERCH SHEET**  NM- BEAUTY!!!,84.50,0.1982
v1|366583588071|0,"DMX ""The Definition Of X..."" Rap Hip Hop 2xLP Def Jam/Ruff Ryders Picture Disc",7.99,0.1981
v1|407106762310|0,JOHN LEE HOOKER I Wanna Dance All Night CHICAGO BLUES SPAIN IMP LP MINT,9.99,0.1981
v1|198542724079|0,Armenian 78 Hovsep Shamlian 1002 Armenian,19.00,0.1979
v1|267742685873|0,DJ Mark Farina - House Of OM Part Two OM Records – OM 270 VLP,80.00,0.1978
v1|336722399410|0,Divinyls What A Life! Vinyl LP Chrysalis BFV 41511 VG+ in Shrink w/ Hype & Inner,17.50,0.1978
v1|168584145327|0,DAN FOGELBERG HOME FREE 1972 COLUMBIA Release VINYL LP 31751,1.00,0.1977
v1|336722242129|0,Chet Baker Quartet 1953 10” Vinyl LP Pacific Jazz Records PJ LP 6 Russ Freeman,20.00,0.1977
v1|257657969152|0,Rush Fly By Night LP Record SRM-1-1023,12.50,0.1977
v1|188734669048|0,"FABOLOUS - YOUNG'N (HOLLA BACK) 12"" vinyl RECORD 2001 Hip Hop 67265-0 NM",9.88,0.1976
v1|188734672139|0,"DARYL HALL & JOHN OATES - METHOD OF MODERN LOVE 12"" Vinyl 1984 RECORD PW13971 NM",9.88,0.1976
v1|206461507914|0,1987 Israel's Hope Self-titled Vinyl Record Album,5.02,0.1974
v1|377386849649|0,Sergio Mendes Brasil 66 Look Around LP 1968 A&M SP-4137 1T 1st Press U/S CLEANED,19.95,0.1974
v1|168584298107|0,"UFO - Force It rare 1975 rock / metal LP on Chrysalis, CHR 1074 - green labels",7.99,0.1973
v1|407102341625|0,CAPLETON I Testament REGGAE 2xLP  PROMO,9.99,0.1973
v1|278241452279|0,"The Tubes ~ Self Titled ~ Vinyl LP ~ SP-453 ~ COVER IS VG+, VINYL IS EXCELLENT",7.00,0.1972
v1|358883527114|0,John Davidson Henry Mancini Andre Kostelanetz Carousel Finian's Rainbow Vinyl Re,15.99,0.1971
v1|257651999286|0,"SAGAT Fuk Dat MAXI 12"" NM ",5.00,0.1971
v1|236980274635|0,"Rock Goddess: Hell Hath No Fury LP 1984,  Vinyl LP SP-6-4992",4.99,0.1971
v1|257651846932|0,"PLANTASTIK Land Of Zod KICKIN 12"" UK pressing",5.00,0.1971
v1|318672012685|0,"CSL & Boys Next Door - New York Breakdown 12"" - Powerhouse Electro Rap VG+ HEAR",9.50,0.1970
v1|198542720624|0,"Stevie Nicks 'Rock a Little"" 1985 'Talk to me'",7.89,0.1970
v1|366577512202|0,DOUG RANEY Introducing... STEEPLECHASE LP VG+ o,10.50,0.1969
v1|168584145714|0,"Dan Fogelberg Tim Weisberg Twin Sons 12"" Vinyl LP Full Moon Stereo",1.00,0.1969
v1|800454443625|0,Betty Davis - They Say I'm Different LP - Just Sunshine OG Press Poster/Glossy,76.00,0.1969
v1|407115055941|0,Temptations Psychedelic Shack Lp,8.99,0.1968
v1|128011270878|0,1967 Surf The VENTURES GOLDEN GREATS STEREO LP Gatefold Cover M- CLEAN VG++,14.99,0.1965
v1|158150038374|0,"Compton's Most Wanted ""Music To Driveby"" Rap Hip Hop LP Sony Promo OG",9.50,0.1965
v1|318672012628|0,"Angel C - Feel The Beat 12"" - Wizard - Private Electro Rap SEALED",10.50,0.1965
v1|257652048899|0,"SLICK RICK Hey Young World DEF JAM 12"" VG++ MISPRINT",5.00,0.1965
v1|358878923006|0,"James Dee & A Piece Of The Action ""Jealous Over Love"" Sweet Soul 45 Enrica mp3",56.00,0.1964
v1|267745764179|0,Connie Francis Lp Self Titled (1964) On Metro - EX/EX,7.99,0.1964
v1|407116866059|0,Texas-Southside LP 1989  mercury ,6.00,0.1963
v1|267745898520|0,Elvis Presley - For LP Fans Only 1959 RCA Victor LPM-1990 Mono EX/EX Play Tested,39.99,0.1962
v1|336722313059|0,GENESIS Invisible Touch 1986 1st PRESS Club *** SEALED ***  GORGEOUS,27.50,0.1957
v1|377389407934|0,Mike Oldfield - Discovery - 1984 Vinyl Record LP DMM German Press,4.99,0.1957
v1|366577517658|0,IDRIS MUHAMMAD Turn This Mutha Out KUDU LP VG+ SHRINK o,18.00,0.1956
v1|206460650413|0,"Tony Carey ""Self Titled"" 1982 'I Won't be Home tonight'",7.99,0.1955
v1|168589166339|0,SOUL The Coasters Run Red Run / What About Us ATCO 6153 1959 EX PROMO,5.00,0.1954
v1|366581907334|0,"D' ANGELO   ""  BROWN SUGAR ""  ORIG  12"" ",20.00,0.1953
v1|198543082395|0,"COMMON SENSE - SOUL BY THE POUND - Vinyl 12"" Single 1993 US Promo Early Common!",7.98,0.1952
v1|318672012626|0,Aretha Franklin - Aretha LP - Columbia 2-Eye Mono VG+ Shrink,16.50,0.1952
v1|257651824147|0,"PETE HELLER Big Love SUBLIMINAL 12"" VG+",5.00,0.1952
v1|800440146080|0,OLATUNJI More Drums Of Passion AI-1035/6 LP SEALED o,8.00,0.1950
v1|198543184386|0,"YOUNGER GENERATION - WE RAP MORE MELLOW/RAPPIN' ALL OVER - Vinyl 12"" UK Import!!",7.98,0.1950
v1|336722393616|0,"Steely Dan – Aja LP (1977) Original U.S. First Pressing ""AB"" Matrix VG/ VG+",14.50,0.1947
v1|407102760572|0,MAX ROMEO Open The Iron Gate ROOTS  REGGAE LP SHRINK UA PROMO KENDUN,21.50,0.1947
v1|168584167984|0,Hermans Hermits  THEREs A KIND OF HUSH ALL OVER THE WORLD  LP  MGM-SE4438 Stereo,1.00,0.1946
v1|318661024421|0,CURTIS FULLER The Magnificent Trombone Of... EPIC LP VG++ SHRINK o,11.50,0.1946
v1|236980258865|0,URIAH HEEP Self Titled MERCURY SR-61294 LP VG+ gatefold,5.52,0.1945
v1|287499540595|0,The Youngbloods Earth Music Vinyl RARE 1967 RCA Stereo early pressing no reserve,9.99,0.1945
v1|327287403174|0,Van Halen - Self-titled & 1984 - Vinyl Lot Of 2 LPs Vintage Records Metal U.S.,14.99,0.1942
v1|257658023394|0,"TAANA GARDNER Heartbeat (Club/Party Versions) WEST END 12"" VG+ ",5.50,0.1941
v1|366581708614|0,"War Outlaw LP Record 12"" Black Vinyl Cardboard Sleeve Rock",7.77,0.1940
v1|318661012135|0,"JOE PASS Ira, George, And Joe PABLO TODAY LP VG+ o",8.00,0.1939
v1|147467705464|0,Carpenters A Song For You 1972 US SMAS-94398 R3 Vinyl LP Record - No Reserve!,3.00,0.1938
v1|128007604739|0,Bob Dylan – Bob Dylan Self-Titled 1st LP  VG/VG+ 2-Eye Stereo,19.99,0.1937
v1|407121040331|0,"Phoenix, Wolfgang Amadeus Glassnote Pink Vinyl Me Please VMP LP 2019 NM shrink",59.99,0.1936
v1|377389813325|0,"George Thorogood ""LIVE"" 1986  EMI America ST-17214 VG+ ",0.99,0.1936
v1|198543041581|0,Techniques-Little Did You Know/Don Drummond-Cool Smoke Original vinyl  (listen),20.00,0.1935
v1|327287687754|0,Freddie Gibbs & The Alchemist - Alfredo (2020) Black Vinyl LP (w/ HYPE STICKER),100.00,0.1933
v1|236980199197|0,Widowmaker- Too Late to Cry LP UA Records 1977 in shrink w/Ariel Bender,14.99,0.1932
v1|188724950668|0,78 Blues  REV. J.M. GATES  Vi 20365  G+  Just As Soon../ Adam And Eve In Garden,10.00,0.1931
v1|358879021943|0,Firestarter-Tangerine Dream Soundtrack On MCA 6131 Lp Vinyl Record VG++ 1984 USA,9.98,0.1928
v1|128007239729|0,Mental Cruelty A Hill To Die Upon 2xLP Colored Vinyl,20.00,0.1928
v1|307107038696|0,Crystals There’s No Other Like My Baby Philles 100 Orange Vinyl 1963 Pressing,9.99,0.1927
v1|278247093887|0,"Snoop Dogg - The Game Is To Be Sold, Not To Be Told (Rare No Limit Records)",14.99,0.1926
v1|267742582067|0,Lord Huron – Vide Noir DELUXE EDITION SIGNED Republic Records – B0028144-01 RARE,500.00,0.1925
v1|267742582067|0,Lord Huron – Vide Noir DELUXE EDITION SIGNED Republic Records – B0028144-01 RARE,500.00,0.1925
v1|257651907170|0,"RAGTYME W/BYRON STINGILY I Can't Stay Away BRIGHT STAR 12"" NM/VG++ '87 OG house",6.50,0.1924
v1|168589145921|0,SOUL The Chambers Brothers I Can't Turn You Loose Columbia1968 EX PROMO Pic Slv,5.00,0.1923
v1|257651980339|0,"RUFFNECK FEAT. YAVAHN Everybody Be Somebody MAW 12"" NM 1995 house",5.00,0.1923
v1|307102742641|0,Bananarama 45RPM “More Than Physical” 1986 80s Dance Synth-Pop 7” Vinyl PS NM,2.99,0.1921
v1|188737760551|0,"Belle & Sebastian The Boy With The Arab Strap 12"" Black Vinyl LP 33 RPM Matador",11.60,0.1919
v1|188734670966|0,"MADONNA - ANGEL / INTO THE GROOVE 12"" Vinyl 1985 RECORD 0-20335 NM",9.88,0.1919
v1|336722152843|0,LP Tito Nieves Yo Quiero Cantar RMM Records 1989 MINT-,24.95,0.1918
v1|198542853313|0,Jon & The Nightriders Surf Beat '80 instrumental retro college surf music VG++,7.50,0.1918
v1|366573204067|0,Milton Brown and His Brownies - Tired Of The Same Thing All... - DECCA 5226 E/V+,19.99,0.1918
v1|366577527600|0,CURTIS FULLER QUINTET South American Cookin' EPIC LA-16020 LP reissue SEALED o,8.00,0.1917
v1|158147697615|0,GTR - SELF TITLED - ARISTA RECORDS LP,4.99,0.1916
v1|257652087842|0,"STARGARD Wear It Out WARNER BROS 12"" NM/VG++ ",5.00,0.1916
v1|168583770011|0,Clannad - Sirius - Promo Vinyl Lp & Lyric Sleeve 1988 - EX/NM Ultrasonic Cleaned,10.99,0.1916
v1|366577227576|0,Robin Trower Back It Up LP OG 1983,9.99,0.1915
v1|257651501131|0,"LI'L LOUIS Frequency DANCEMANIA 12"" VG+ house 1987 OG",22.50,0.1915
v1|336722419354|0,Survivor - Eye Of The Tiger - 1982 USA Vinyl LP w/ Inner - FZ 38062 - EX,5.50,0.1913
v1|178368088006|0,"Spectrum LP Record, Holiday in New York, Glitter Letters on Cover, VG ",2.00,0.1913
v1|298560231338|0,Deftones Vinyl Lot Adrenaline Around The Fur Diamond Eyes LP Collection VG+/NM,75.00,0.1912
v1|407117138628|0,"Boogie Down Productions ""Sex & Violence"" Rap Hip Hop 2xLP Jive/Get On Down RE",13.00,0.1911
v1|198543056159|0,Soul Brothers Hi-life/Delray Wilson- Close To Me Original 45 On Island (listen),20.00,0.1911
v1|188734672032|0,"PUBLIC IMAGE LTD - DISAPPOINTED 12"" Vinyl 1989 RECORD Same Old Story VST 1181 NM",9.99,0.1910
v1|117319303912|0,RARE Vintage Vinyl/LP. Ovni's. Somos Amantes. Rock/Español/Idioma. ECO-493. READ,99.99,0.1909
v1|318657641471|0,Appalachian Quartet LP Gospel Sounds Of Jewel Label LPS514 34627 EXCLNT-,5.99,0.1907
v1|178368505534|0,4 Tina Turner Promo Vinyl LPs - Better Be Good To Me - Private Dancer ,45.00,0.1906
v1|287499748592|0,DEEP PURPLE - THE BOOK OF TALIESYN LP  1968 US TETRAGRAMMATON TERRE HAUTE PRESS,5.99,0.1906
v1|257658126320|0,"UNKNOWN ARTIST The Battle Of Roxanne NOT ON LABEL 12"" NM",5.00,0.1906
v1|318661028756|0,GREAT JAZZ TRIO Direct From L.A. EAST WIND LP VG+ japan gatefold o,8.00,0.1905
v1|336722386298|0,Pink Floyd Animals 1977 Columbia US Original Press JC 34474 Vinyl LP Record,17.50,0.1903
v1|800450188087|0,Andy Warhol Cover Art - Arturo Toscanini Rossini William Tell Overture LRM7054,20.00,0.1903
v1|206457726642|0,Magic City Band - Disco Rhapsody LP - Private Disco Funk VG+ HEAR,97.00,0.1902
v1|336722385785|0,STEELY DAN Countdown To Ecstasy LP ABCX-779 Original Press from 1973  VG+,8.46,0.1899
v1|307096577377|0,Tommy Tutone 2 vinyl,9.00,0.1898
v1|128007721103|0,THE 4 SEASONS:Gold Vault of Hits Philips PHS 600-196 LP 1965 VG-/VG,6.00,0.1897
v1|188734653139|0,SAINT TROPEZ - JE T'AIME Vinyl LP RECORD 1977 GATEFOLD Album DISCO FLY 002 EX+,8.99,0.1897
v1|117306047487|0,Vintage Vinyl/LP. Sonora Santanera. La Triunfadora/Tropic Tempo. EX-5173. READ!,19.99,0.1896
v1|257651628563|0,"MARKY MARK & THE FUNKY BUNCH Good Vibrations INTERSCOPE 12"" VG++ ",9.00,0.1895
v1|178368112065|0,The Alarm Declaration 1984 SP 70608 LP near mint vinyl I.R.S original inner,10.00,0.1893
v1|236979840352|0,Humble Pie Vinyl Record Lot. 4 Lp. White Label Promo,26.00,0.1893
v1|318670739012|0,Buffy Sainte-Marie  Moonshot  Original Rare 1972 Vanguard Pop Folk Rock Lp,1.99,0.1892
v1|366577529993|0,GRANT GREEN Green Blues MUSE 5014 LP scorpio reissue SEALED o,8.50,0.1891
v1|128007397148|0,Rare Record- Cumbias Volume 2 Latin New-mex Records 1960s-70s Latin Music,39.99,0.1891
v1|318668806629|0,The Charlie Daniels Band – Nightrider - US LP Gatefold 1975,4.99,0.1891
v1|158147662975|0,THE ROLLING STONES Still Life LP 1981 Ex/VG+ 1ST PRESS w/ INNER Vinyl JAGGER,7.99,0.1890
v1|227460591459|0,LIORA MORIEL A Woman Alone ORION MASTER 1977 Folk  VG+ VINYL LP Record USED,5.00,0.1889
v1|358879050232|0,"The Temptations ""Born To Love You"" Northern Soul 45 Gordy Promo mp3",36.00,0.1889
v1|257658081263|0,"TONE-LOC Funky Cold Medina DELICIOUS 12"" NM SHRINK",8.50,0.1887
v1|168583967382|0,Sweet-Desolation Boulevard-1975 Capitol Records Vinyl LP-Glam Rock,7.95,0.1887
v1|366577537509|0,EDDIE HENDERSON Realization CAPRICORN LP VG+ wlp o,31.00,0.1886
v1|178367772867|0,Robbie Robertson Self Titled LP Record Original Geffen Records 1987,8.88,0.1885
v1|236980224510|0,Lot of 30 Funk / Soul / R&B Vinyl LPs; Third World Gayle Adams Arrow Sylvester +,30.00,0.1884
v1|257657773425|0,THE TURTLES You Baby Let Me Be LP WHITE WHALE WWS 7112,14.95,0.1884
v1|137557806028|0,DENNIS BROWN Love Has Found Its Way  REGGAE LP SHRINK A&M,9.99,0.1883
v1|188713564622|0,Milton Brown and His Brownies - The Waltz You Saved For Me - DECCA 5233 E-,19.99,0.1883
v1|366581794110|0,"Mad Lion - Carpenter / New York - Weeded Records (1997) 12"" Vinyl SINGLE",6.99,0.1883
v1|178375252862|0,Pete Brown A Meal You Can Shake Hands With Pure Pleasure Reissue 2LP Gatefold NM,14.00,0.1882
v1|366577524169|0,MIKE ELLIOTT/WILLARD O. PETERSON JR./BILL BERG Atrio CELEBRATION LP VG++ o,8.00,0.1881
v1|398243364169|0,Phil Collins No Jacket Required LP 1985 [Atlantic A1 81240],10.00,0.1881
v1|227459562034|0,Roy Buchanan And The Snakestretchers - Roy Buchanan LP PD5033 Vinyl 1972 VG+,13.99,0.1879
v1|147480766919|0,Red Foley Dear Hearts and Gentle People Decca Stereo Vinyl LP DL 74990,1.60,0.1879
v1|188734672805|0,"SUPER NATURE - THE SHOW STOPPA (IS STUPID FRESH) 12"" Vinyl 1985 RECORD PA 1413",9.50,0.1878
v1|127997598339|0,WAR Outlaw 1982 LP on RCA #AFL1-4208 FUNK REGGAE SOUL 5 tracks +1 Medley,9.99,0.1876
v1|800454443696|0,Derek & Dwight - Trick Beats EP - IZP - Rare Electro Rap HEAR,12.00,0.1876
v1|267743452631|0,OBSIDIAN 45 Fantasy Man UNKNOWN KILLER PRIVATE HARD ROCK AOR Protometal VG/VG+,26.00,0.1876
